participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,leader1.1.player.id_in_group,leader1.1.player.role,leader1.1.player.payoff,leader1.1.player.treat,leader1.1.player.rol,leader1.1.player.galera,leader1.1.player.contribution,leader1.1.player.s1,leader1.1.group.id_in_subsession,leader1.1.group.total_contribution,leader1.1.group.individual_share,leader1.1.group.final,leader1.1.subsession.round_number,leader1.2.player.id_in_group,leader1.2.player.role,leader1.2.player.payoff,leader1.2.player.treat,leader1.2.player.rol,leader1.2.player.galera,leader1.2.player.contribution,leader1.2.player.s1,leader1.2.group.id_in_subsession,leader1.2.group.total_contribution,leader1.2.group.individual_share,leader1.2.group.final,leader1.2.subsession.round_number,leader1.3.player.id_in_group,leader1.3.player.role,leader1.3.player.payoff,leader1.3.player.treat,leader1.3.player.rol,leader1.3.player.galera,leader1.3.player.contribution,leader1.3.player.s1,leader1.3.group.id_in_subsession,leader1.3.group.total_contribution,leader1.3.group.individual_share,leader1.3.group.final,leader1.3.subsession.round_number,leader1.4.player.id_in_group,leader1.4.player.role,leader1.4.player.payoff,leader1.4.player.treat,leader1.4.player.rol,leader1.4.player.galera,leader1.4.player.contribution,leader1.4.player.s1,leader1.4.group.id_in_subsession,leader1.4.group.total_contribution,leader1.4.group.individual_share,leader1.4.group.final,leader1.4.subsession.round_number,leader1.5.player.id_in_group,leader1.5.player.role,leader1.5.player.payoff,leader1.5.player.treat,leader1.5.player.rol,leader1.5.player.galera,leader1.5.player.contribution,leader1.5.player.s1,leader1.5.group.id_in_subsession,leader1.5.group.total_contribution,leader1.5.group.individual_share,leader1.5.group.final,leader1.5.subsession.round_number,leader1.6.player.id_in_group,leader1.6.player.role,leader1.6.player.payoff,leader1.6.player.treat,leader1.6.player.rol,leader1.6.player.galera,leader1.6.player.contribution,leader1.6.player.s1,leader1.6.group.id_in_subsession,leader1.6.group.total_contribution,leader1.6.group.individual_share,leader1.6.group.final,leader1.6.subsession.round_number,leader1.7.player.id_in_group,leader1.7.player.role,leader1.7.player.payoff,leader1.7.player.treat,leader1.7.player.rol,leader1.7.player.galera,leader1.7.player.contribution,leader1.7.player.s1,leader1.7.group.id_in_subsession,leader1.7.group.total_contribution,leader1.7.group.individual_share,leader1.7.group.final,leader1.7.subsession.round_number,leader1.8.player.id_in_group,leader1.8.player.role,leader1.8.player.payoff,leader1.8.player.treat,leader1.8.player.rol,leader1.8.player.galera,leader1.8.player.contribution,leader1.8.player.s1,leader1.8.group.id_in_subsession,leader1.8.group.total_contribution,leader1.8.group.individual_share,leader1.8.group.final,leader1.8.subsession.round_number,leader1.9.player.id_in_group,leader1.9.player.role,leader1.9.player.payoff,leader1.9.player.treat,leader1.9.player.rol,leader1.9.player.galera,leader1.9.player.contribution,leader1.9.player.s1,leader1.9.group.id_in_subsession,leader1.9.group.total_contribution,leader1.9.group.individual_share,leader1.9.group.final,leader1.9.subsession.round_number,leader1.10.player.id_in_group,leader1.10.player.role,leader1.10.player.payoff,leader1.10.player.treat,leader1.10.player.rol,leader1.10.player.galera,leader1.10.player.contribution,leader1.10.player.s1,leader1.10.group.id_in_subsession,leader1.10.group.total_contribution,leader1.10.group.individual_share,leader1.10.group.final,leader1.10.subsession.round_number,survey.1.player.id_in_group,survey.1.player.role,survey.1.player.payoff,survey.1.player.crt1,survey.1.player.crt2,survey.1.player.crt3,survey.1.player.crt,survey.1.player.extraversion,survey.1.player.agreeableness,survey.1.player.conscientiousness,survey.1.player.neuroticism,survey.1.player.openness,survey.1.player.alt,survey.1.player.pr,survey.1.player.nr,survey.1.player.tr,survey.1.player.bf1,survey.1.player.bf2,survey.1.player.bf3,survey.1.player.bf4,survey.1.player.bf5,survey.1.player.bf6,survey.1.player.bf7,survey.1.player.bf8,survey.1.player.bf9,survey.1.player.bf10,survey.1.player.al1,survey.1.player.pr1,survey.1.player.nr1,survey.1.player.nr2,survey.1.player.nr3,survey.1.player.tr1,survey.1.player.pr2,survey.1.player.al2,survey.1.player.com1,survey.1.player.com2,survey.1.player.com3,survey.1.player.com4,survey.1.player.com5,survey.1.player.com,survey.1.player.che,survey.1.player.rul,survey.1.group.id_in_subsession,survey.1.subsession.round_number,svo.1.player.id_in_group,svo.1.player.role,svo.1.player.payoff,svo.1.player.q1,svo.1.player.q2,svo.1.player.q3,svo.1.player.q4,svo.1.player.q5,svo.1.player.q6,svo.1.player.svo,svo.1.player.svo_type,svo.1.group.id_in_subsession,svo.1.subsession.round_number,end.1.player.id_in_group,end.1.player.role,end.1.player.payoff,end.1.player.info,end.1.player.pay,end.1.player.gender,end.1.player.age,end.1.group.id_in_subsession,end.1.subsession.round_number,introleader1.1.player.id_in_group,introleader1.1.player.role,introleader1.1.player.payoff,introleader1.1.player.treat,introleader1.1.player.galera,introleader1.1.player.rol,introleader1.1.player.q1,introleader1.1.player.q2,introleader1.1.player.q3,introleader1.1.player.q4,introleader1.1.player.q5,introleader1.1.player.q6,introleader1.1.player.q7,introleader1.1.group.id_in_subsession,introleader1.1.subsession.round_number
34,a2qyldvx,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,34,,0.0,,,,,,1,,,,1,34,,0.0,,,,,,1,,,,2,34,,0.0,,,,,,1,,,,3,34,,0.0,,,,,,1,,,,4,34,,0.0,,,,,,1,,,,5,34,,0.0,,,,,,1,,,,6,34,,0.0,,,,,,1,,,,7,34,,0.0,,,,,,1,,,,8,34,,0.0,,,,,,1,,,,9,34,,0.0,,,,,,1,,,,10,34,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,34,,0.0,,,,,,,,,1,1,34,,0.0,,,,,1,1,,,,,,,,,,,,,,,
35,92mthc81,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,35,,0.0,,,,,,1,,,,1,35,,0.0,,,,,,1,,,,2,35,,0.0,,,,,,1,,,,3,35,,0.0,,,,,,1,,,,4,35,,0.0,,,,,,1,,,,5,35,,0.0,,,,,,1,,,,6,35,,0.0,,,,,,1,,,,7,35,,0.0,,,,,,1,,,,8,35,,0.0,,,,,,1,,,,9,35,,0.0,,,,,,1,,,,10,35,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,35,,0.0,,,,,,,,,1,1,35,,0.0,,,,,1,1,,,,,,,,,,,,,,,
36,5kl83eo2,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,36,,0.0,,,,,,1,,,,1,36,,0.0,,,,,,1,,,,2,36,,0.0,,,,,,1,,,,3,36,,0.0,,,,,,1,,,,4,36,,0.0,,,,,,1,,,,5,36,,0.0,,,,,,1,,,,6,36,,0.0,,,,,,1,,,,7,36,,0.0,,,,,,1,,,,8,36,,0.0,,,,,,1,,,,9,36,,0.0,,,,,,1,,,,10,36,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,36,,0.0,,,,,,,,,1,1,36,,0.0,,,,,1,1,,,,,,,,,,,,,,,
37,wcff8pfq,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,37,,0.0,,,,,,1,,,,1,37,,0.0,,,,,,1,,,,2,37,,0.0,,,,,,1,,,,3,37,,0.0,,,,,,1,,,,4,37,,0.0,,,,,,1,,,,5,37,,0.0,,,,,,1,,,,6,37,,0.0,,,,,,1,,,,7,37,,0.0,,,,,,1,,,,8,37,,0.0,,,,,,1,,,,9,37,,0.0,,,,,,1,,,,10,37,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,37,,0.0,,,,,,,,,1,1,37,,0.0,,,,,1,1,,,,,,,,,,,,,,,
38,azbf25rg,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,38,,0.0,,,,,,1,,,,1,38,,0.0,,,,,,1,,,,2,38,,0.0,,,,,,1,,,,3,38,,0.0,,,,,,1,,,,4,38,,0.0,,,,,,1,,,,5,38,,0.0,,,,,,1,,,,6,38,,0.0,,,,,,1,,,,7,38,,0.0,,,,,,1,,,,8,38,,0.0,,,,,,1,,,,9,38,,0.0,,,,,,1,,,,10,38,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,38,,0.0,,,,,,,,,1,1,38,,0.0,,,,,1,1,,,,,,,,,,,,,,,
39,voiy1nw5,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,39,,0.0,,,,,,1,,,,1,39,,0.0,,,,,,1,,,,2,39,,0.0,,,,,,1,,,,3,39,,0.0,,,,,,1,,,,4,39,,0.0,,,,,,1,,,,5,39,,0.0,,,,,,1,,,,6,39,,0.0,,,,,,1,,,,7,39,,0.0,,,,,,1,,,,8,39,,0.0,,,,,,1,,,,9,39,,0.0,,,,,,1,,,,10,39,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,39,,0.0,,,,,,,,,1,1,39,,0.0,,,,,1,1,,,,,,,,,,,,,,,
40,3var7gcg,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,40,,0.0,,,,,,1,,,,1,40,,0.0,,,,,,1,,,,2,40,,0.0,,,,,,1,,,,3,40,,0.0,,,,,,1,,,,4,40,,0.0,,,,,,1,,,,5,40,,0.0,,,,,,1,,,,6,40,,0.0,,,,,,1,,,,7,40,,0.0,,,,,,1,,,,8,40,,0.0,,,,,,1,,,,9,40,,0.0,,,,,,1,,,,10,40,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,40,,0.0,,,,,,,,,1,1,40,,0.0,,,,,1,1,,,,,,,,,,,,,,,
41,1d0ny8fy,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,41,,0.0,,,,,,1,,,,1,41,,0.0,,,,,,1,,,,2,41,,0.0,,,,,,1,,,,3,41,,0.0,,,,,,1,,,,4,41,,0.0,,,,,,1,,,,5,41,,0.0,,,,,,1,,,,6,41,,0.0,,,,,,1,,,,7,41,,0.0,,,,,,1,,,,8,41,,0.0,,,,,,1,,,,9,41,,0.0,,,,,,1,,,,10,41,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,41,,0.0,,,,,,,,,1,1,41,,0.0,,,,,1,1,,,,,,,,,,,,,,,
42,h6mhjohf,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,42,,0.0,,,,,,1,,,,1,42,,0.0,,,,,,1,,,,2,42,,0.0,,,,,,1,,,,3,42,,0.0,,,,,,1,,,,4,42,,0.0,,,,,,1,,,,5,42,,0.0,,,,,,1,,,,6,42,,0.0,,,,,,1,,,,7,42,,0.0,,,,,,1,,,,8,42,,0.0,,,,,,1,,,,9,42,,0.0,,,,,,1,,,,10,42,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,42,,0.0,,,,,,,,,1,1,42,,0.0,,,,,1,1,,,,,,,,,,,,,,,
43,dpoglcoh,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,43,,0.0,,,,,,1,,,,1,43,,0.0,,,,,,1,,,,2,43,,0.0,,,,,,1,,,,3,43,,0.0,,,,,,1,,,,4,43,,0.0,,,,,,1,,,,5,43,,0.0,,,,,,1,,,,6,43,,0.0,,,,,,1,,,,7,43,,0.0,,,,,,1,,,,8,43,,0.0,,,,,,1,,,,9,43,,0.0,,,,,,1,,,,10,43,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,43,,0.0,,,,,,,,,1,1,43,,0.0,,,,,1,1,,,,,,,,,,,,,,,
44,r4vdzuc7,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,44,,0.0,,,,,,1,,,,1,44,,0.0,,,,,,1,,,,2,44,,0.0,,,,,,1,,,,3,44,,0.0,,,,,,1,,,,4,44,,0.0,,,,,,1,,,,5,44,,0.0,,,,,,1,,,,6,44,,0.0,,,,,,1,,,,7,44,,0.0,,,,,,1,,,,8,44,,0.0,,,,,,1,,,,9,44,,0.0,,,,,,1,,,,10,44,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,44,,0.0,,,,,,,,,1,1,44,,0.0,,,,,1,1,,,,,,,,,,,,,,,
45,871hdl49,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,45,,0.0,,,,,,1,,,,1,45,,0.0,,,,,,1,,,,2,45,,0.0,,,,,,1,,,,3,45,,0.0,,,,,,1,,,,4,45,,0.0,,,,,,1,,,,5,45,,0.0,,,,,,1,,,,6,45,,0.0,,,,,,1,,,,7,45,,0.0,,,,,,1,,,,8,45,,0.0,,,,,,1,,,,9,45,,0.0,,,,,,1,,,,10,45,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,45,,0.0,,,,,,,,,1,1,45,,0.0,,,,,1,1,,,,,,,,,,,,,,,
46,piff1ri8,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,46,,0.0,,,,,,1,,,,1,46,,0.0,,,,,,1,,,,2,46,,0.0,,,,,,1,,,,3,46,,0.0,,,,,,1,,,,4,46,,0.0,,,,,,1,,,,5,46,,0.0,,,,,,1,,,,6,46,,0.0,,,,,,1,,,,7,46,,0.0,,,,,,1,,,,8,46,,0.0,,,,,,1,,,,9,46,,0.0,,,,,,1,,,,10,46,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,46,,0.0,,,,,,,,,1,1,46,,0.0,,,,,1,1,,,,,,,,,,,,,,,
47,otrs8vmd,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,47,,0.0,,,,,,1,,,,1,47,,0.0,,,,,,1,,,,2,47,,0.0,,,,,,1,,,,3,47,,0.0,,,,,,1,,,,4,47,,0.0,,,,,,1,,,,5,47,,0.0,,,,,,1,,,,6,47,,0.0,,,,,,1,,,,7,47,,0.0,,,,,,1,,,,8,47,,0.0,,,,,,1,,,,9,47,,0.0,,,,,,1,,,,10,47,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,47,,0.0,,,,,,,,,1,1,47,,0.0,,,,,1,1,,,,,,,,,,,,,,,
48,kfi8gmr7,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,48,,0.0,,,,,,1,,,,1,48,,0.0,,,,,,1,,,,2,48,,0.0,,,,,,1,,,,3,48,,0.0,,,,,,1,,,,4,48,,0.0,,,,,,1,,,,5,48,,0.0,,,,,,1,,,,6,48,,0.0,,,,,,1,,,,7,48,,0.0,,,,,,1,,,,8,48,,0.0,,,,,,1,,,,9,48,,0.0,,,,,,1,,,,10,48,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,48,,0.0,,,,,,,,,1,1,48,,0.0,,,,,1,1,,,,,,,,,,,,,,,
49,19wgr50l,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,49,,0.0,,,,,,1,,,,1,49,,0.0,,,,,,1,,,,2,49,,0.0,,,,,,1,,,,3,49,,0.0,,,,,,1,,,,4,49,,0.0,,,,,,1,,,,5,49,,0.0,,,,,,1,,,,6,49,,0.0,,,,,,1,,,,7,49,,0.0,,,,,,1,,,,8,49,,0.0,,,,,,1,,,,9,49,,0.0,,,,,,1,,,,10,49,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,49,,0.0,,,,,,,,,1,1,49,,0.0,,,,,1,1,,,,,,,,,,,,,,,
50,im42mmt0,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,50,,0.0,,,,,,1,,,,1,50,,0.0,,,,,,1,,,,2,50,,0.0,,,,,,1,,,,3,50,,0.0,,,,,,1,,,,4,50,,0.0,,,,,,1,,,,5,50,,0.0,,,,,,1,,,,6,50,,0.0,,,,,,1,,,,7,50,,0.0,,,,,,1,,,,8,50,,0.0,,,,,,1,,,,9,50,,0.0,,,,,,1,,,,10,50,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,50,,0.0,,,,,,,,,1,1,50,,0.0,,,,,1,1,,,,,,,,,,,,,,,
51,fr6dfwa3,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,51,,0.0,,,,,,1,,,,1,51,,0.0,,,,,,1,,,,2,51,,0.0,,,,,,1,,,,3,51,,0.0,,,,,,1,,,,4,51,,0.0,,,,,,1,,,,5,51,,0.0,,,,,,1,,,,6,51,,0.0,,,,,,1,,,,7,51,,0.0,,,,,,1,,,,8,51,,0.0,,,,,,1,,,,9,51,,0.0,,,,,,1,,,,10,51,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,51,,0.0,,,,,,,,,1,1,51,,0.0,,,,,1,1,,,,,,,,,,,,,,,
52,6pmlams6,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,52,,0.0,,,,,,1,,,,1,52,,0.0,,,,,,1,,,,2,52,,0.0,,,,,,1,,,,3,52,,0.0,,,,,,1,,,,4,52,,0.0,,,,,,1,,,,5,52,,0.0,,,,,,1,,,,6,52,,0.0,,,,,,1,,,,7,52,,0.0,,,,,,1,,,,8,52,,0.0,,,,,,1,,,,9,52,,0.0,,,,,,1,,,,10,52,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,52,,0.0,,,,,,,,,1,1,52,,0.0,,,,,1,1,,,,,,,,,,,,,,,
53,bh2fmf1o,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,53,,0.0,,,,,,1,,,,1,53,,0.0,,,,,,1,,,,2,53,,0.0,,,,,,1,,,,3,53,,0.0,,,,,,1,,,,4,53,,0.0,,,,,,1,,,,5,53,,0.0,,,,,,1,,,,6,53,,0.0,,,,,,1,,,,7,53,,0.0,,,,,,1,,,,8,53,,0.0,,,,,,1,,,,9,53,,0.0,,,,,,1,,,,10,53,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,53,,0.0,,,,,,,,,1,1,53,,0.0,,,,,1,1,,,,,,,,,,,,,,,
54,er4tm94s,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,54,,0.0,,,,,,1,,,,1,54,,0.0,,,,,,1,,,,2,54,,0.0,,,,,,1,,,,3,54,,0.0,,,,,,1,,,,4,54,,0.0,,,,,,1,,,,5,54,,0.0,,,,,,1,,,,6,54,,0.0,,,,,,1,,,,7,54,,0.0,,,,,,1,,,,8,54,,0.0,,,,,,1,,,,9,54,,0.0,,,,,,1,,,,10,54,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,54,,0.0,,,,,,,,,1,1,54,,0.0,,,,,1,1,,,,,,,,,,,,,,,
55,0ov7m2dp,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,55,,0.0,,,,,,1,,,,1,55,,0.0,,,,,,1,,,,2,55,,0.0,,,,,,1,,,,3,55,,0.0,,,,,,1,,,,4,55,,0.0,,,,,,1,,,,5,55,,0.0,,,,,,1,,,,6,55,,0.0,,,,,,1,,,,7,55,,0.0,,,,,,1,,,,8,55,,0.0,,,,,,1,,,,9,55,,0.0,,,,,,1,,,,10,55,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,55,,0.0,,,,,,,,,1,1,55,,0.0,,,,,1,1,,,,,,,,,,,,,,,
56,lw19ry3d,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,56,,0.0,,,,,,1,,,,1,56,,0.0,,,,,,1,,,,2,56,,0.0,,,,,,1,,,,3,56,,0.0,,,,,,1,,,,4,56,,0.0,,,,,,1,,,,5,56,,0.0,,,,,,1,,,,6,56,,0.0,,,,,,1,,,,7,56,,0.0,,,,,,1,,,,8,56,,0.0,,,,,,1,,,,9,56,,0.0,,,,,,1,,,,10,56,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,56,,0.0,,,,,,,,,1,1,56,,0.0,,,,,1,1,,,,,,,,,,,,,,,
57,60u5z804,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,57,,0.0,,,,,,1,,,,1,57,,0.0,,,,,,1,,,,2,57,,0.0,,,,,,1,,,,3,57,,0.0,,,,,,1,,,,4,57,,0.0,,,,,,1,,,,5,57,,0.0,,,,,,1,,,,6,57,,0.0,,,,,,1,,,,7,57,,0.0,,,,,,1,,,,8,57,,0.0,,,,,,1,,,,9,57,,0.0,,,,,,1,,,,10,57,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,57,,0.0,,,,,,,,,1,1,57,,0.0,,,,,1,1,,,,,,,,,,,,,,,
58,q47y9cc5,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,58,,0.0,,,,,,1,,,,1,58,,0.0,,,,,,1,,,,2,58,,0.0,,,,,,1,,,,3,58,,0.0,,,,,,1,,,,4,58,,0.0,,,,,,1,,,,5,58,,0.0,,,,,,1,,,,6,58,,0.0,,,,,,1,,,,7,58,,0.0,,,,,,1,,,,8,58,,0.0,,,,,,1,,,,9,58,,0.0,,,,,,1,,,,10,58,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,58,,0.0,,,,,,,,,1,1,58,,0.0,,,,,1,1,,,,,,,,,,,,,,,
59,wwnmyoqq,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,59,,0.0,,,,,,1,,,,1,59,,0.0,,,,,,1,,,,2,59,,0.0,,,,,,1,,,,3,59,,0.0,,,,,,1,,,,4,59,,0.0,,,,,,1,,,,5,59,,0.0,,,,,,1,,,,6,59,,0.0,,,,,,1,,,,7,59,,0.0,,,,,,1,,,,8,59,,0.0,,,,,,1,,,,9,59,,0.0,,,,,,1,,,,10,59,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,59,,0.0,,,,,,,,,1,1,59,,0.0,,,,,1,1,,,,,,,,,,,,,,,
60,m5mtkeq9,,0,0,60,,,,0,,,0.0,m5yzbsi5,,,,,0,0.0,1.0,60,,0.0,,,,,,1,,,,1,60,,0.0,,,,,,1,,,,2,60,,0.0,,,,,,1,,,,3,60,,0.0,,,,,,1,,,,4,60,,0.0,,,,,,1,,,,5,60,,0.0,,,,,,1,,,,6,60,,0.0,,,,,,1,,,,7,60,,0.0,,,,,,1,,,,8,60,,0.0,,,,,,1,,,,9,60,,0.0,,,,,,1,,,,10,60,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,60,,0.0,,,,,,,,,1,1,60,,0.0,,,,,1,1,,,,,,,,,,,,,,,
